fecha,estacion,temperatura,precipitacion,humedad,presion_atmosferica,velocidad_viento,calidad_aire,radiacion_solar,region,elevacion
2023-09-24,Estacion_5,-5.2,1.5,68.1,738.2,14.8,17.5,177.6,Montaña,2200
2023-09-25,Estacion_5,-0.5,1.4,62.9,739.8,18.7,14.2,234.5,Montaña,2200
2023-09-26,Estacion_5,-3.8,1.7,65.2,736.9,16.6,22.5,315.9,Montaña,2200
2023-09-27,Estacion_5,-4.3,1.4,79.0,734.9,14.6,51.3,269.4,Montaña,2200
2023-09-28,Estacion_5,-0.9,0.0,69.3,738.0,17.6,44.1,309.3,Montaña,2200
2023-09-29,Estacion_5,-1.6,0.0,66.9,741.1,17.4,45.3,338.9,Montaña,2200
2023-09-30,Estacion_5,-0.4,0.4,72.8,736.4,21.3,63.8,239.7,Montaña,2200
2023-10-01,Estacion_5,-2.5,0.0,63.3,741.1,20.8,39.7,294.3,Montaña,2200
2023-10-02,Estacion_5,-3.5,0.5,61.9,737.3,22.9,25.1,306.4,Montaña,2200
2023-10-03,Estacion_5,-0.4,0.0,64.1,738.1,15.4,71.2,435.7,Montaña,2200
2023-10-04,Estacion_5,-1.6,0.0,59.4,736.2,14.4,32.5,326.6,Montaña,2200
2023-10-05,Estacion_5,0.5,0.0,62.8,739.5,17.7,37.7,299.3,Montaña,2200
2023-10-06,Estacion_5,-3.5,1.3,74.5,736.8,17.2,81.7,244.3,Montaña,2200
2023-10-07,Estacion_5,-1.7,0.0,59.0,737.3,13.2,61.0,411.3,Montaña,2200
2023-10-08,Estacion_5,-0.7,0.0,64.3,735.9,13.9,12.4,320.5,Montaña,2200
2023-10-09,Estacion_5,-5.1,1.2,74.0,739.5,18.4,33.4,402.8,Montaña,2200
2023-10-10,Estacion_5,-3.2,3.8,63.6,737.5,14.6,23.7,411.5,Montaña,2200
2023-10-11,Estacion_5,-1.8,0.0,52.4,737.7,13.3,19.4,341.9,Montaña,2200
2023-10-12,Estacion_5,-3.0,2.0,64.2,736.8,12.7,39.4,283.2,Montaña,2200
2023-10-13,Estacion_5,2.0,0.5,64.3,736.0,12.3,40.4,354.4,Montaña,2200
2023-10-14,Estacion_5,-1.4,2.3,71.1,739.3,17.8,12.5,364.0,Montaña,2200
2023-10-15,Estacion_5,-1.1,0.0,63.3,736.6,16.2,17.3,279.8,Montaña,2200
2023-10-16,Estacion_5,2.5,0.0,65.8,737.0,11.4,40.4,401.4,Montaña,2200
2023-10-17,Estacion_5,1.1,4.4,67.4,738.9,14.2,37.1,334.8,Montaña,2200
2023-10-18,Estacion_5,-1.5,3.6,69.4,733.7,24.4,16.9,267.1,Montaña,2200
2023-10-19,Estacion_5,-4.7,3.0,69.2,738.2,21.9,46.0,395.9,Montaña,2200
2023-10-20,Estacion_5,-0.3,0.7,69.2,738.3,14.3,28.0,363.0,Montaña,2200
2023-10-21,Estacion_5,-1.7,0.0,64.2,738.2,11.6,19.9,328.8,Montaña,2200
2023-10-22,Estacion_5,-3.5,3.3,73.8,735.3,19.5,80.5,248.2,Montaña,2200
2023-10-23,Estacion_5,-1.6,0.0,65.2,736.0,14.2,29.9,229.5,Montaña,2200
2023-10-24,Estacion_5,-1.0,0.0,71.7,738.4,17.1,43.2,388.2,Montaña,2200
2023-10-25,Estacion_5,-3.3,0.0,57.6,736.8,14.2,17.8,281.3,Montaña,2200
2023-10-26,Estacion_5,2.6,2.0,62.7,736.5,16.1,29.1,300.1,Montaña,2200
2023-10-27,Estacion_5,-1.9,0.5,75.0,738.4,16.8,33.1,312.6,Montaña,2200
2023-10-28,Estacion_5,-0.3,0.0,62.9,738.3,12.3,20.7,377.6,Montaña,2200
2023-10-29,Estacion_5,-3.8,1.2,68.8,736.5,16.5,29.8,209.3,Montaña,2200
2023-10-30,Estacion_5,-1.0,2.3,62.2,740.5,18.4,55.1,335.5,Montaña,2200
2023-10-31,Estacion_5,0.2,2.2,65.0,737.4,19.5,38.0,358.6,Montaña,2200
2023-11-01,Estacion_5,0.7,0.0,65.2,736.4,15.8,12.7,334.9,Montaña,2200
2023-11-02,Estacion_5,-0.6,0.0,61.4,735.4,12.9,20.8,232.1,Montaña,2200
2023-11-03,Estacion_5,1.1,0.6,65.2,739.7,22.3,55.2,334.6,Montaña,2200
2023-11-04,Estacion_5,1.3,0.0,61.0,736.7,16.7,28.0,248.5,Montaña,2200
2023-11-05,Estacion_5,0.5,0.0,70.1,738.6,15.4,26.5,352.7,Montaña,2200
2023-11-06,Estacion_5,-2.3,0.0,68.0,739.3,13.3,24.6,267.1,Montaña,2200
2023-11-07,Estacion_5,-0.8,1.5,69.6,739.6,15.9,15.1,335.1,Montaña,2200
2023-11-08,Estacion_5,0.2,0.1,48.2,736.9,16.3,16.0,345.8,Montaña,2200
2023-11-09,Estacion_5,-0.7,0.0,71.8,737.2,11.1,18.0,237.7,Montaña,2200
2023-11-10,Estacion_5,1.7,0.1,60.5,736.1,13.0,38.4,319.2,Montaña,2200
2023-11-11,Estacion_5,-0.1,0.3,52.4,737.6,18.0,19.2,329.5,Montaña,2200
2023-11-12,Estacion_5,0.6,0.0,56.2,737.8,11.2,60.7,354.1,Montaña,2200
2023-11-13,Estacion_5,2.2,0.0,63.3,735.6,16.7,31.0,388.0,Montaña,2200
2023-11-14,Estacion_5,-0.1,0.0,56.9,739.1,20.8,32.5,282.3,Montaña,2200
2023-11-15,Estacion_5,1.6,0.0,60.8,736.4,19.0,16.0,333.1,Montaña,2200
2023-11-16,Estacion_5,-0.1,0.0,61.9,736.8,11.8,86.3,342.3,Montaña,2200
2023-11-17,Estacion_5,1.6,0.0,59.8,737.8,15.7,48.6,234.4,Montaña,2200
2023-11-18,Estacion_5,-0.2,0.0,65.0,738.3,13.7,16.5,331.0,Montaña,2200
2023-11-19,Estacion_5,2.0,0.0,58.4,736.5,14.9,15.4,306.6,Montaña,2200
2023-11-20,Estacion_5,3.3,0.0,62.6,739.6,17.2,44.8,416.2,Montaña,2200
2023-11-21,Estacion_5,1.8,0.3,62.1,738.4,13.8,12.8,343.7,Montaña,2200
2023-11-22,Estacion_5,2.2,0.0,56.7,738.1,11.2,45.5,343.0,Montaña,2200
2023-11-23,Estacion_5,1.4,1.5,64.5,738.0,10.7,41.4,278.9,Montaña,2200
2023-11-24,Estacion_5,4.8,0.0,69.2,739.0,12.9,35.9,290.3,Montaña,2200
2023-11-25,Estacion_5,4.0,0.0,56.2,737.4,14.3,33.8,370.3,Montaña,2200
2023-11-26,Estacion_5,1.5,0.0,62.9,740.2,18.2,33.9,363.5,Montaña,2200
2023-11-27,Estacion_5,2.9,2.4,59.6,738.3,14.7,34.5,399.5,Montaña,2200
2023-11-28,Estacion_5,3.2,0.0,58.8,738.3,13.1,35.1,298.5,Montaña,2200
2023-11-29,Estacion_5,6.1,0.0,51.3,740.5,14.9,34.3,290.6,Montaña,2200
2023-11-30,Estacion_5,3.6,3.2,56.7,741.0,11.5,19.8,420.0,Montaña,2200
2023-12-01,Estacion_5,3.0,0.0,62.8,736.0,20.7,75.1,378.4,Montaña,2200
2023-12-02,Estacion_5,5.2,0.0,63.1,740.6,22.3,55.3,327.6,Montaña,2200
2023-12-03,Estacion_5,5.1,0.0,58.0,736.2,20.0,19.0,426.5,Montaña,2200
2023-12-04,Estacion_5,6.4,1.3,63.0,739.3,20.3,74.8,384.6,Montaña,2200
2023-12-05,Estacion_5,4.3,0.0,56.0,739.1,11.5,19.9,446.4,Montaña,2200
2023-12-06,Estacion_5,5.5,0.0,60.1,737.1,14.8,89.9,353.0,Montaña,2200
2023-12-07,Estacion_5,2.6,0.0,63.4,736.7,11.8,14.6,339.3,Montaña,2200
2023-12-08,Estacion_5,5.0,2.9,57.6,739.5,16.8,36.9,372.7,Montaña,2200
2023-12-09,Estacion_5,3.7,0.0,67.8,737.7,16.7,19.4,378.1,Montaña,2200
2023-12-10,Estacion_5,5.6,0.0,54.9,735.6,14.5,56.0,384.4,Montaña,2200
2023-12-11,Estacion_5,6.6,0.0,57.5,736.4,14.3,16.7,388.3,Montaña,2200
2023-12-12,Estacion_5,7.9,0.0,58.7,739.0,16.0,53.8,402.1,Montaña,2200
2023-12-13,Estacion_5,4.6,0.5,71.5,738.0,12.3,39.3,392.7,Montaña,2200
2023-12-14,Estacion_5,6.6,0.0,50.3,739.1,14.9,11.3,426.9,Montaña,2200
2023-12-15,Estacion_5,7.4,0.0,52.4,740.1,15.8,19.9,351.1,Montaña,2200
2023-12-16,Estacion_5,5.3,0.0,48.7,738.1,15.0,53.8,395.3,Montaña,2200
2023-12-17,Estacion_5,2.8,0.0,58.7,737.4,12.4,14.1,267.5,Montaña,2200
2023-12-18,Estacion_5,6.9,0.0,45.9,739.2,15.0,16.3,359.1,Montaña,2200
2023-12-19,Estacion_5,8.1,0.0,65.1,739.7,14.5,34.6,462.0,Montaña,2200
2023-12-20,Estacion_5,9.6,0.1,42.6,738.7,12.4,20.4,503.9,Montaña,2200
2023-12-21,Estacion_5,9.8,0.0,69.7,741.1,17.1,27.0,400.2,Montaña,2200
2023-12-22,Estacion_5,7.8,0.0,56.3,740.1,12.9,18.5,441.3,Montaña,2200
2023-12-23,Estacion_5,6.2,0.0,58.7,739.4,14.2,51.8,480.1,Montaña,2200
2023-12-24,Estacion_5,7.1,0.0,60.8,740.1,12.0,41.9,436.2,Montaña,2200
2023-12-25,Estacion_5,7.6,0.0,51.9,736.6,19.8,17.9,322.2,Montaña,2200
2023-12-26,Estacion_5,9.0,0.0,56.7,737.1,16.5,14.5,441.8,Montaña,2200
2023-12-27,Estacion_5,7.0,0.0,60.5,737.5,16.2,10.5,437.3,Montaña,2200
2023-12-28,Estacion_5,10.2,0.8,60.1,736.7,13.3,65.3,415.1,Montaña,2200
2023-12-29,Estacion_5,10.0,0.0,55.0,737.3,17.6,60.3,368.2,Montaña,2200
2023-12-30,Estacion_5,10.0,0.0,58.1,739.2,14.3,42.8,456.0,Montaña,2200
2023-12-31,Estacion_5,9.4,0.8,45.5,736.6,15.7,14.1,295.3,Montaña,2200
2023-01-01,Estacion_6,27.1,0.0,59.5,993.4,10.9,43.9,404.5,Costa,150
2023-01-02,Estacion_6,23.6,0.0,57.8,994.4,5.6,29.9,326.3,Costa,150
2023-01-03,Estacion_6,25.2,0.0,57.8,995.2,5.3,70.5,265.5,Costa,150
2023-01-04,Estacion_6,24.5,0.0,54.4,994.4,5.7,82.1,361.7,Costa,150
2023-01-05,Estacion_6,24.2,0.0,56.2,995.1,5.1,37.9,290.2,Costa,150
2023-01-06,Estacion_6,27.4,1.1,64.0,993.0,8.3,30.4,362.4,Costa,150
2023-01-07,Estacion_6,24.7,0.0,58.2,993.0,4.9,74.6,322.2,Costa,150
2023-01-08,Estacion_6,25.6,0.0,55.7,991.5,7.7,64.8,284.5,Costa,150
2023-01-09,Estacion_6,24.4,0.0,71.3,993.0,10.4,43.2,438.3,Costa,150
2023-01-10,Estacion_6,26.7,0.0,52.3,995.1,10.5,55.0,330.2,Costa,150
2023-01-11,Estacion_6,28.4,0.0,57.7,994.7,8.4,126.5,501.9,Costa,150
2023-01-12,Estacion_6,27.6,0.0,54.0,994.9,5.0,76.4,404.7,Costa,150
2023-01-13,Estacion_6,29.2,0.0,55.0,995.6,8.9,60.0,399.1,Costa,150
2023-01-14,Estacion_6,26.7,0.0,58.4,996.4,12.7,132.3,363.5,Costa,150
2023-01-15,Estacion_6,27.9,0.0,55.5,992.9,11.3,56.8,386.3,Costa,150
2023-01-16,Estacion_6,26.7,0.0,59.1,993.0,8.5,107.0,459.1,Costa,150
2023-01-17,Estacion_6,26.8,0.0,54.5,995.3,10.5,69.9,337.0,Costa,150
2023-01-18,Estacion_6,26.9,0.0,56.6,996.9,7.4,70.2,358.8,Costa,150
2023-01-19,Estacion_6,28.1,0.0,49.0,996.3,5.1,37.8,366.5,Costa,150
2023-01-20,Estacion_6,26.3,0.0,52.8,995.1,6.1,75.3,406.3,Costa,150
2023-01-21,Estacion_6,25.9,0.0,59.3,994.2,5.5,56.3,299.7,Costa,150
2023-01-22,Estacion_6,24.2,0.1,56.1,996.2,9.4,40.6,262.5,Costa,150
2023-01-23,Estacion_6,27.6,0.0,53.9,994.2,8.4,69.7,493.9,Costa,150
2023-01-24,Estacion_6,28.9,0.0,54.5,996.8,9.6,47.3,509.8,Costa,150
2023-01-25,Estacion_6,29.8,0.0,53.5,991.1,15.2,70.5,367.8,Costa,150
2023-01-26,Estacion_6,29.9,0.0,48.4,993.1,8.7,52.2,436.8,Costa,150
2023-01-27,Estacion_6,23.7,0.0,57.2,994.3,7.0,41.0,335.4,Costa,150
2023-01-28,Estacion_6,28.3,0.0,52.0,994.8,5.7,134.3,432.5,Costa,150
2023-01-29,Estacion_6,26.3,0.0,61.3,995.4,4.8,94.3,400.5,Costa,150
2023-01-30,Estacion_6,29.8,0.0,48.8,992.7,12.4,49.4,403.7,Costa,150
2023-01-31,Estacion_6,29.1,0.0,52.7,994.7,7.7,73.0,384.8,Costa,150
2023-02-01,Estacion_6,31.0,0.0,54.6,993.3,9.4,33.5,440.9,Costa,150
2023-02-02,Estacion_6,27.1,0.0,50.5,995.5,8.5,68.0,410.9,Costa,150
2023-02-03,Estacion_6,30.2,0.0,52.1,993.9,7.8,52.3,536.4,Costa,150
2023-02-04,Estacion_6,29.2,0.0,47.6,997.0,10.6,47.0,369.2,Costa,150
2023-02-05,Estacion_6,27.0,0.3,54.9,995.6,6.3,54.3,339.0,Costa,150
2023-02-06,Estacion_6,30.5,0.0,44.4,993.7,9.2,45.6,476.4,Costa,150
2023-02-07,Estacion_6,30.5,0.0,47.1,994.8,6.2,104.5,401.0,Costa,150
2023-02-08,Estacion_6,29.1,0.0,58.5,996.2,6.4,45.6,390.3,Costa,150
2023-02-09,Estacion_6,30.0,0.0,50.5,993.7,9.9,45.0,367.7,Costa,150
2023-02-10,Estacion_6,26.7,0.0,53.3,997.5,11.6,42.0,338.2,Costa,150
2023-02-11,Estacion_6,29.2,0.0,47.1,993.9,12.5,42.3,361.1,Costa,150
2023-02-12,Estacion_6,31.5,0.0,44.6,997.6,13.8,50.4,401.8,Costa,150
2023-02-13,Estacion_6,31.6,0.0,47.1,994.0,12.6,48.8,405.1,Costa,150
2023-02-14,Estacion_6,28.9,0.0,58.1,994.2,4.8,55.3,398.9,Costa,150
2023-02-15,Estacion_6,29.9,0.0,57.2,994.9,4.9,59.9,425.4,Costa,150
2023-02-16,Estacion_6,30.7,0.0,44.5,995.8,7.3,52.1,384.8,Costa,150
2023-02-17,Estacion_6,34.5,0.0,49.1,994.4,8.2,100.7,348.6,Costa,150
2023-02-18,Estacion_6,30.4,0.0,48.9,993.9,5.6,50.7,446.3,Costa,150
2023-02-19,Estacion_6,33.7,0.0,49.5,991.7,8.8,90.9,421.5,Costa,150
2023-02-20,Estacion_6,29.8,0.0,56.4,994.7,11.7,32.4,481.0,Costa,150
2023-02-21,Estacion_6,30.0,0.0,48.4,994.8,5.4,30.4,432.4,Costa,150
2023-02-22,Estacion_6,32.8,0.2,49.7,994.0,6.0,82.3,380.2,Costa,150
2023-02-23,Estacion_6,31.5,0.2,49.5,992.3,9.3,79.1,413.0,Costa,150
2023-02-24,Estacion_6,32.0,0.0,54.9,996.1,11.4,48.9,487.9,Costa,150
2023-02-25,Estacion_6,31.5,0.0,65.4,995.2,5.5,74.5,455.9,Costa,150
2023-02-26,Estacion_6,32.9,0.0,50.4,992.3,10.7,115.5,364.2,Costa,150
2023-02-27,Estacion_6,30.9,0.0,43.9,997.0,13.3,67.0,503.2,Costa,150
2023-02-28,Estacion_6,33.5,0.0,48.5,994.9,7.8,57.4,352.7,Costa,150
2023-03-01,Estacion_6,31.0,0.0,54.9,994.9,4.3,40.3,413.5,Costa,150
2023-03-02,Estacion_6,31.6,0.0,52.8,992.2,10.2,66.7,499.7,Costa,150
2023-03-03,Estacion_6,32.1,0.0,53.7,993.2,5.7,58.2,521.6,Costa,150
2023-03-04,Estacion_6,33.3,0.1,54.2,996.8,12.2,71.4,494.9,Costa,150
2023-03-05,Estacion_6,34.4,0.0,43.5,996.8,4.5,81.6,477.2,Costa,150
2023-03-06,Estacion_6,33.6,0.0,48.9,995.0,14.1,41.8,411.3,Costa,150
2023-03-07,Estacion_6,33.9,0.0,54.6,994.3,5.4,60.8,417.5,Costa,150
2023-03-08,Estacion_6,34.0,0.0,51.2,995.1,7.0,75.0,527.9,Costa,150
2023-03-09,Estacion_6,34.4,0.0,58.4,993.8,8.2,79.2,558.9,Costa,150
2023-03-10,Estacion_6,32.0,0.0,51.1,995.6,7.3,74.7,459.3,Costa,150
2023-03-11,Estacion_6,33.8,0.0,51.6,993.0,12.0,33.3,374.0,Costa,150
2023-03-12,Estacion_6,35.5,0.0,50.6,996.0,13.0,109.5,486.5,Costa,150
2023-03-13,Estacion_6,34.9,0.0,49.4,993.7,8.8,142.7,446.5,Costa,150
2023-03-14,Estacion_6,33.0,0.0,56.9,993.3,4.5,38.0,393.8,Costa,150
2023-03-15,Estacion_6,33.7,0.0,58.2,997.9,12.7,41.2,463.7,Costa,150
2023-03-16,Estacion_6,35.6,0.0,40.6,993.1,13.4,34.1,389.1,Costa,150
2023-03-17,Estacion_6,33.7,0.0,53.9,994.0,7.3,68.4,461.9,Costa,150
2023-03-18,Estacion_6,34.4,0.0,56.1,995.1,13.6,42.8,456.9,Costa,150
2023-03-19,Estacion_6,36.3,0.0,47.9,990.3,13.7,77.9,495.7,Costa,150
2023-03-20,Estacion_6,34.1,0.0,48.3,995.9,15.3,43.1,527.3,Costa,150
2023-03-21,Estacion_6,32.4,0.0,58.4,996.0,5.7,58.0,485.1,Costa,150
2023-03-22,Estacion_6,32.7,0.0,41.7,995.3,6.9,99.4,475.6,Costa,150
2023-03-23,Estacion_6,35.3,0.0,48.4,994.7,5.0,96.1,413.0,Costa,150
2023-03-24,Estacion_6,32.6,0.0,43.7,995.4,5.2,53.4,406.9,Costa,150
2023-03-25,Estacion_6,32.4,0.0,58.4,992.6,9.5,74.3,363.6,Costa,150
2023-03-26,Estacion_6,34.9,0.0,52.5,995.7,11.2,58.7,500.5,Costa,150
2023-03-27,Estacion_6,31.1,0.0,59.7,994.6,6.1,131.8,460.5,Costa,150
2023-03-28,Estacion_6,33.0,0.0,51.2,992.8,8.7,114.1,431.9,Costa,150
2023-03-29,Estacion_6,34.3,0.0,53.6,995.4,10.9,47.4,428.3,Costa,150
2023-03-30,Estacion_6,32.6,0.0,56.6,992.8,9.0,97.6,482.8,Costa,150
2023-03-31,Estacion_6,31.3,0.0,57.0,992.3,4.6,42.0,436.5,Costa,150
2023-04-01,Estacion_6,33.2,0.0,60.3,995.8,11.1,45.8,422.7,Costa,150
2023-04-02,Estacion_6,33.5,0.0,57.2,994.6,7.5,43.8,451.8,Costa,150
2023-04-03,Estacion_6,33.5,0.0,44.4,995.3,6.5,96.9,431.5,Costa,150
2023-04-04,Estacion_6,33.7,0.0,49.6,992.9,11.1,48.6,455.3,Costa,150
2023-04-05,Estacion_6,33.6,0.0,50.6,991.1,8.1,44.9,427.2,Costa,150
2023-04-06,Estacion_6,34.1,0.0,51.6,993.3,9.4,51.5,434.7,Costa,150
2023-04-07,Estacion_6,36.6,0.0,42.2,994.0,5.4,131.2,475.7,Costa,150
2023-04-08,Estacion_6,35.5,0.0,43.7,995.0,5.9,95.9,505.6,Costa,150
2023-04-09,Estacion_6,32.5,0.0,45.6,995.9,6.3,83.1,341.2,Costa,150
2023-04-10,Estacion_6,32.0,0.0,48.0,995.2,5.6,158.2,478.0,Costa,150
2023-04-11,Estacion_6,34.6,0.0,52.2,994.9,6.4,80.3,415.8,Costa,150
2023-04-12,Estacion_6,32.4,0.0,52.0,993.4,6.8,39.2,439.3,Costa,150
2023-04-13,Estacion_6,32.5,0.0,49.6,992.5,8.0,38.9,485.3,Costa,150
2023-04-14,Estacion_6,35.8,0.0,49.3,996.0,12.2,50.5,481.1,Costa,150
2023-04-15,Estacion_6,33.7,0.0,52.6,994.5,6.6,122.3,414.8,Costa,150
2023-04-16,Estacion_6,34.4,0.0,48.0,992.0,8.7,34.9,526.5,Costa,150
2023-04-17,Estacion_6,34.0,0.0,56.3,993.3,6.2,65.1,433.3,Costa,150
2023-04-18,Estacion_6,35.0,0.0,51.1,994.2,9.9,59.9,470.4,Costa,150
2023-04-19,Estacion_6,32.2,0.0,52.0,992.7,7.3,83.3,365.6,Costa,150
2023-04-20,Estacion_6,31.2,0.0,58.9,991.8,6.1,52.8,499.2,Costa,150
2023-04-21,Estacion_6,32.3,0.0,53.4,992.2,5.3,55.7,534.3,Costa,150
2023-04-22,Estacion_6,34.3,0.0,48.1,994.6,8.7,52.5,561.9,Costa,150
2023-04-23,Estacion_6,33.6,0.0,48.4,993.8,7.7,42.6,437.4,Costa,150
2023-04-24,Estacion_6,31.9,0.0,57.7,994.3,5.4,89.9,426.9,Costa,150
2023-04-25,Estacion_6,30.7,0.0,55.1,991.4,16.3,111.8,434.0,Costa,150
2023-04-26,Estacion_6,35.5,0.0,45.1,992.8,8.6,95.5,463.8,Costa,150
2023-04-27,Estacion_6,36.3,0.0,47.8,994.8,8.3,45.3,563.9,Costa,150
2023-04-28,Estacion_6,31.0,0.0,61.7,997.6,9.2,101.5,312.0,Costa,150
2023-04-29,Estacion_6,32.2,0.0,57.0,992.2,15.0,49.7,413.2,Costa,150
2023-04-30,Estacion_6,29.7,0.0,56.9,993.8,7.1,64.1,343.2,Costa,150
2023-05-01,Estacion_6,29.7,0.0,51.2,992.4,9.7,62.9,455.4,Costa,150
2023-05-02,Estacion_6,33.7,0.0,61.9,994.2,7.7,52.4,550.0,Costa,150
2023-05-03,Estacion_6,27.6,0.0,66.4,996.8,12.8,88.8,349.2,Costa,150
2023-05-04,Estacion_6,32.9,0.0,54.8,995.5,7.8,39.5,444.9,Costa,150
2023-05-05,Estacion_6,32.9,0.0,47.2,995.8,5.1,99.4,387.7,Costa,150
2023-05-06,Estacion_6,30.5,0.0,49.6,995.1,6.8,102.6,459.8,Costa,150
2023-05-07,Estacion_6,31.4,0.0,49.1,995.2,7.7,87.9,382.8,Costa,150
2023-05-08,Estacion_6,30.2,0.0,54.7,993.1,8.3,97.7,437.9,Costa,150
2023-05-09,Estacion_6,32.0,0.0,55.3,994.9,8.0,38.3,428.5,Costa,150
2023-05-10,Estacion_6,35.5,0.0,41.5,993.4,7.9,42.1,572.2,Costa,150
2023-05-11,Estacion_6,31.4,0.0,50.7,994.9,7.0,68.0,378.8,Costa,150
2023-05-12,Estacion_6,33.2,0.0,48.6,997.7,11.7,69.2,459.2,Costa,150
2023-05-13,Estacion_6,27.9,0.0,54.4,991.8,16.4,60.2,340.2,Costa,150
2023-05-14,Estacion_6,33.2,0.0,53.0,996.1,14.9,78.0,519.2,Costa,150
2023-05-15,Estacion_6,32.3,0.0,39.1,997.6,15.7,87.6,433.6,Costa,150
2023-05-16,Estacion_6,31.5,0.0,57.8,994.0,11.0,77.5,430.6,Costa,150
2023-05-17,Estacion_6,32.5,0.0,54.1,995.4,6.5,115.8,456.3,Costa,150
2023-05-18,Estacion_6,30.1,0.0,42.6,993.5,8.5,95.9,472.8,Costa,150
2023-05-19,Estacion_6,27.3,0.0,52.2,992.5,7.6,44.5,365.1,Costa,150
2023-05-20,Estacion_6,32.0,0.0,50.9,993.5,6.2,107.6,427.1,Costa,150
2023-05-21,Estacion_6,30.8,0.0,50.6,994.1,5.7,57.3,439.2,Costa,150
2023-05-22,Estacion_6,31.9,0.0,56.6,994.3,4.7,73.9,422.4,Costa,150
2023-05-23,Estacion_6,27.1,0.0,56.6,992.6,8.9,51.8,296.7,Costa,150
2023-05-24,Estacion_6,30.8,0.0,49.1,995.3,9.2,80.4,343.4,Costa,150
2023-05-25,Estacion_6,27.2,0.0,52.5,995.1,4.6,105.6,402.3,Costa,150
2023-05-26,Estacion_6,31.5,0.0,54.2,996.6,7.0,45.3,463.4,Costa,150
2023-05-27,Estacion_6,30.4,0.0,55.4,995.0,8.2,70.8,518.4,Costa,150
2023-05-28,Estacion_6,27.5,0.0,57.0,992.8,9.6,62.1,410.8,Costa,150
2023-05-29,Estacion_6,26.7,0.0,48.3,994.9,12.6,102.1,381.1,Costa,150
2023-05-30,Estacion_6,28.1,0.0,52.5,993.7,6.3,51.8,310.1,Costa,150
2023-05-31,Estacion_6,30.6,0.0,60.5,995.5,8.2,70.1,427.1,Costa,150
2023-06-01,Estacion_6,30.5,0.0,52.5,993.5,11.9,142.3,462.5,Costa,150
2023-06-02,Estacion_6,29.7,0.0,60.1,991.0,10.8,43.3,329.5,Costa,150
2023-06-03,Estacion_6,27.9,0.0,51.9,995.1,12.2,52.7,391.2,Costa,150
2023-06-04,Estacion_6,27.7,0.0,57.1,996.9,7.7,39.0,346.3,Costa,150
2023-06-05,Estacion_6,30.3,0.0,51.4,991.4,15.5,33.2,437.9,Costa,150
2023-06-06,Estacion_6,29.7,0.0,63.1,991.0,5.4,53.6,395.3,Costa,150
2023-06-07,Estacion_6,28.0,0.0,58.1,995.2,12.9,56.3,313.4,Costa,150
2023-06-08,Estacion_6,27.8,0.0,65.5,994.2,13.3,111.1,402.4,Costa,150
2023-06-09,Estacion_6,27.0,0.1,63.1,993.0,6.8,64.0,368.6,Costa,150
2023-06-10,Estacion_6,27.6,0.0,60.1,995.3,10.0,45.9,387.8,Costa,150
2023-06-11,Estacion_6,26.6,0.0,55.9,993.0,12.4,69.8,379.5,Costa,150
2023-06-12,Estacion_6,28.1,0.0,63.6,994.7,7.4,81.4,461.2,Costa,150
2023-06-13,Estacion_6,26.6,0.0,58.8,995.7,5.8,40.7,408.1,Costa,150
2023-06-14,Estacion_6,27.2,0.0,49.0,991.8,13.1,62.1,429.4,Costa,150
2023-06-15,Estacion_6,26.3,0.0,52.2,995.7,11.3,67.6,389.6,Costa,150
2023-06-16,Estacion_6,28.8,0.0,48.9,992.9,9.8,58.0,406.3,Costa,150
2023-06-17,Estacion_6,27.8,0.0,52.3,992.1,7.5,38.7,369.0,Costa,150
2023-06-18,Estacion_6,26.4,0.0,56.2,995.6,10.8,101.1,420.0,Costa,150
2023-06-19,Estacion_6,27.5,0.0,53.9,992.1,10.7,82.8,396.6,Costa,150
2023-06-20,Estacion_6,24.3,0.0,62.3,994.4,12.0,84.8,310.2,Costa,150
2023-06-21,Estacion_6,23.2,0.0,64.1,994.4,3.6,42.2,408.4,Costa,150
2023-06-22,Estacion_6,28.1,0.0,72.8,993.6,5.8,38.1,405.7,Costa,150
2023-06-23,Estacion_6,25.4,0.0,59.2,995.3,9.7,58.8,415.1,Costa,150
2023-06-24,Estacion_6,24.7,0.0,52.5,993.9,6.8,39.0,457.2,Costa,150
2023-06-25,Estacion_6,23.6,0.0,60.0,996.0,9.9,78.6,326.8,Costa,150
2023-06-26,Estacion_6,23.6,0.0,61.2,995.2,5.1,86.1,333.1,Costa,150
2023-06-27,Estacion_6,24.0,0.0,63.8,992.4,10.5,70.4,316.3,Costa,150
2023-06-28,Estacion_6,25.0,0.0,52.8,991.6,5.8,53.8,366.8,Costa,150
2023-06-29,Estacion_6,24.5,0.0,62.8,990.9,5.7,49.5,252.6,Costa,150
2023-06-30,Estacion_6,24.5,0.0,52.5,994.8,15.2,102.6,394.2,Costa,150
2023-07-01,Estacion_6,22.1,0.0,54.1,995.7,6.7,79.9,428.7,Costa,150
2023-07-02,Estacion_6,22.9,0.0,56.2,997.0,6.2,67.0,297.5,Costa,150
2023-07-03,Estacion_6,22.7,0.0,64.1,992.4,13.7,41.7,349.3,Costa,150
2023-07-04,Estacion_6,22.5,0.0,60.1,994.9,9.0,69.2,316.5,Costa,150
2023-07-05,Estacion_6,21.6,0.0,62.3,994.0,6.5,49.8,369.4,Costa,150
